Id,Rcvr,HasSig,Icao,Bad,Reg,FSeen,CMsgs,Alt,GAlt,AltT,Tisb,TrkH,Type,Mdl,Man,CNum,Op,OpIcao,Sqk,VsiT,WTC,Species,Engines,EngType,EngMount,Mil,Cou,HasPic,Interested,FlightsCount,Gnd,SpdTyp,CallSus,Trt,Year,Icon
7867201,1,TRUE,780B41,FALSE,B-5791,/Date(1530674586700)/,190,19725,19392,0,FALSE,FALSE,B738,Boeing 737NG 85C/W,Boeing,39930,Xiamen Airlines,CXA,155,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,FALSE,0,FALSE,2,2013,place
11304969,1,TRUE,AC8009,FALSE,N904WN,/Date(1530674585356)/,406,27675,27764,0,FALSE,FALSE,B737,2008 BOEING 737-7H4,Boeing,36616,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT",SWA,,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2008,place
11310919,1,FALSE,AC9747,FALSE,N910GF,/Date(1530674585356)/,291,11750,11750,0,FALSE,FALSE,C510,2012 CESSNA 510,Cessna,510-0425,"CORSAIR TWO LLC     - HILLSBORO, OR",,4331,0,1,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,1,2012,place
7864754,1,FALSE,7801B2,FALSE,B-HTI,/Date(1530674585356)/,185,14500,14285,0,FALSE,FALSE,A321,Airbus A321 231,Airbus,2021,Cathay Dragon,HDA,,0,2,1,2,3,0,FALSE,Hong Kong,FALSE,FALSE,0,,0,FALSE,2,2003,place
14979740,1,FALSE,E4929C,FALSE,PR-YRB,/Date(1530674585341)/,20,1375,1425,0,FALSE,FALSE,A320,Airbus A320 251NSL,Airbus,7283,Azul Linhas Aereas Brasileiras,AZU,6074,0,2,1,2,3,0,FALSE,Brazil,FALSE,FALSE,0,,0,FALSE,2,2016,place
4529705,1,TRUE,4.51E+31,FALSE,LZ-CGQ,/Date(1530674583888)/,223,3925,3946,0,FALSE,FALSE,B733,Boeing 737 3Y5F,Boeing,25614,Cargo Air,CGF,1242,0,2,1,2,3,0,FALSE,Bulgaria,FALSE,FALSE,0,FALSE,0,FALSE,2,1993,place
7869030,1,FALSE,781266,FALSE,B-1007,/Date(1530674581419)/,216,36125,35703,0,FALSE,FALSE,A319,Airbus A319 115SL,Airbus,7963,Tibet Airlines,TBA,6617,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2017,place
14977892,1,FALSE,E48B64,FALSE,PR-MYR,/Date(1530674581419)/,342,19825,19994,0,FALSE,FALSE,A320,Airbus A320 214,Airbus,5107,LATAM Airlines,TAM,,0,2,1,2,3,0,FALSE,Brazil,FALSE,FALSE,0,,0,FALSE,2,2012,place
10915111,1,TRUE,A68D27,FALSE,N521FE,/Date(1530674581419)/,358,29625,29675,0,FALSE,FALSE,MD11,1992 MCDONNELL DOUGLAS MD-11F,McDonnell Douglas,48478,FedEx,FDX,2434,0,3,1,3,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1992,place
9044644,1,FALSE,8A02A4,FALSE,PK-LJF,/Date(1530674580153)/,281,11025,10987,0,FALSE,FALSE,B739,Boeing 737NG 9GPER/W,Boeing,37286,Lion Air,LNI,4406,0,2,1,2,3,0,FALSE,Indonesia,FALSE,FALSE,0,FALSE,0,FALSE,2,2011,place
13113688,1,TRUE,C81958,FALSE,ZK-NED,/Date(1530674580122)/,337,5175,5491,0,FALSE,FALSE,DH8C,Bombardier DHC-8 311Q,Bombardier,617,Air New Zealand Link,RLK,5650,0,2,1,2,2,0,FALSE,New Zealand,FALSE,FALSE,0,FALSE,0,FALSE,5,2005,place
4833581,1,TRUE,49C12D,FALSE,OK-PIM,/Date(1530674577528)/,176,2300,2300,0,FALSE,FALSE,H269,Schweizer 269 C,Schweizer,S1185,Private,,7000,0,1,4,1,1,0,FALSE,Czech Republic,FALSE,FALSE,0,FALSE,0,TRUE,1,1985,place
9045180,1,FALSE,8A04BC,FALSE,PK-LPI,/Date(1530674576200)/,112,24550,24217,0,FALSE,FALSE,B739,Boeing 737NG 9GPER/W,Boeing,38299,Lion Air,LNI,,0,2,1,2,3,0,FALSE,Indonesia,FALSE,FALSE,0,,0,FALSE,2,2014,place
10997731,1,TRUE,A7CFE3,FALSE,N602NK,/Date(1530674576200)/,412,24600,24789,0,FALSE,FALSE,A320,2010 AIRBUS A320-232,Airbus,4264,Spirit Airlines,NKS,3255,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2010,place
885221,1,TRUE,0D81E5,FALSE,YV3011,/Date(1530674576200)/,407,33000,33000,0,FALSE,FALSE,B734,Boeing 737 401,Boeing,23989,Avior Airlines,ROI,1003,0,2,1,2,3,0,FALSE,Venezuela,FALSE,FALSE,0,FALSE,0,FALSE,1,1989,place
7868075,1,FALSE,780EAB,FALSE,B-6889,/Date(1530674576200)/,130,33100,32767,0,FALSE,FALSE,B738,Boeing 737NG 8MB/W,Boeing,43914,Xiamen Airlines,CXA,2467,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2015,place
8819320,1,FALSE,869278,FALSE,JA78AN,/Date(1530674576200)/,288,19325,19051,0,FALSE,FALSE,B738,Boeing 737NG 881/W,Boeing,33908,All Nippon Airways,ANA,1744,0,2,1,2,3,0,FALSE,Japan,FALSE,FALSE,0,FALSE,0,FALSE,2,2014,place
9044555,1,TRUE,8A024B,FALSE,PK-LHK,/Date(1530674574591)/,351,22000,21991,0,FALSE,FALSE,B739,Boeing 737NG 9GPER/W,Boeing,37273,Lion Air,LNI,2262,0,2,1,2,3,0,FALSE,Indonesia,FALSE,FALSE,0,FALSE,0,FALSE,2,2010,place
10559834,1,TRUE,A1215A,FALSE,N172HR,/Date(1530674572888)/,416,700,810,0,FALSE,FALSE,C172,1977 CESSNA 172N,Cessna,17269272,"ARLINGTON FLYERS CLUB     - MILL CREEK, WA",,1200,0,1,1,1,1,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,1977,place
9044447,1,FALSE,8A01DF,FALSE,PK-GME,/Date(1530674572888)/,71,50,12,0,FALSE,FALSE,B738,Boeing 737NG 8U3/W,Boeing,30157,Garuda Indonesia,GIA,2410,0,2,1,2,3,0,FALSE,Indonesia,FALSE,FALSE,0,TRUE,0,FALSE,2,2009,place
8158327,1,TRUE,7C7C77,FALSE,VH-YVD,/Date(1530674571544)/,220,37975,38321,0,FALSE,FALSE,B738,Boeing 737NG 8FE/W,Boeing,40998,Virgin Australia,VOZ,1110,0,2,1,2,3,0,FALSE,Australia,FALSE,FALSE,0,FALSE,0,FALSE,2,2011,place
9045301,1,FALSE,8A0535,FALSE,PK-GNV,/Date(1530674571544)/,365,19900,19832,0,FALSE,FALSE,B738,Boeing 737NG 8U3/W,Boeing,41815,Garuda Indonesia,GIA,4557,0,2,1,2,3,0,FALSE,Indonesia,FALSE,FALSE,0,FALSE,0,FALSE,2,2015,place
11127583,1,TRUE,A9CB1F,FALSE,N730AV,/Date(1530674571544)/,293,10875,11295,0,FALSE,FALSE,A319,2014 AIRBUS A319-132,Airbus,6132,Avianca Airlines,AVA,1061,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2014,place
7701507,1,TRUE,758403,FALSE,RP-C9928,/Date(1530674568763)/,406,20100,19973,0,FALSE,FALSE,A321,Airbus A321 231SL,Airbus,7357,Philippine Airlines,PAL,4264,0,2,1,2,3,0,FALSE,Philippines,FALSE,FALSE,0,FALSE,0,FALSE,2,2016,place
4342513,1,FALSE,4242F1,FALSE,VP-BEO,/Date(1530674568763)/,363,32000,31932,0,FALSE,FALSE,A320,Airbus A320 214SL,Airbus,7038,Aeroflot Russian Airlines,AFL,,0,2,1,2,3,0,FALSE,Bermuda,FALSE,FALSE,0,FALSE,0,FALSE,2,2016,place
4342514,1,FALSE,4242F2,FALSE,VP-BON,/Date(1530674567388)/,380,25775,25648,0,FALSE,FALSE,B738,Boeing 737NG 8LJ/W,Boeing,41200,Aeroflot Russian Airlines,AFL,1504,0,2,1,2,3,0,FALSE,Bermuda,TRUE,FALSE,0,FALSE,0,FALSE,2,2014,place
11286762,1,TRUE,AC38EA,FALSE,N887MA,/Date(1530674565872)/,346,11525,11525,0,FALSE,FALSE,C208,2015 CESSNA 208B,Cessna,208B-5178,"MOKULELE FLIGHT SERVICE INC     - KAILUA KONA, HI",,1772,0,1,1,1,2,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,1,2015,place
4932337,1,FALSE,4B42F1,FALSE,HB-ZJD,/Date(1530674564466)/,390,3800,3800,0,FALSE,FALSE,EC35,Eurocopter EC135 P1,Eurocopter,8,Skymedia AG,LEU,7100,0,1,4,2,2,0,FALSE,Switzerland,FALSE,FALSE,0,FALSE,0,FALSE,1,1996,place
9045533,1,FALSE,8A061D,FALSE,PK-GQS,/Date(1530674560466)/,422,4025,3987,0,FALSE,FALSE,A320,Airbus A320 214SL,Airbus,7450,Citilink,CTV,6312,0,2,1,2,3,0,FALSE,Indonesia,FALSE,FALSE,0,FALSE,0,FALSE,2,2016,place
8656957,1,FALSE,84183D,FALSE,JA06RK,/Date(1530674560466)/,152,35000,34726,0,FALSE,FALSE,B738,Boeing 737NG 800/W,Boeing,61480,Japan Transocean Air,JTA,4760,0,2,1,2,3,0,FALSE,Japan,FALSE,FALSE,0,FALSE,0,FALSE,2,2017,place
11067211,1,TRUE,A8DF4B,FALSE,N6709,/Date(1530674559122)/,424,20925,20925,0,FALSE,FALSE,B752,2000 BOEING 757-232,Boeing,30481,Delta Air Lines,DAL,3627,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,1,2000,place
7865651,1,TRUE,780533,FALSE,B-1646,/Date(1530674559122)/,395,30100,29708,0,FALSE,FALSE,A321,Airbus A321 211SL,Airbus,6435,Juneyao Airlines,DKH,5035,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,FALSE,0,FALSE,4,2014,place
7868151,1,FALSE,780EF7,FALSE,B-8345,/Date(1530674559122)/,187,23775,23353,0,FALSE,FALSE,A320,Airbus A320 214SL,Airbus,6922,Chengdu Airlines,UEA,1515,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2015,place
4223279,1,FALSE,40712F,FALSE,G-DHKD,/Date(1530674559122)/,426,30625,30735,0,FALSE,FALSE,B752,Boeing 757 23NPCF,Boeing,27975,DHL Air,DHK,6470,0,2,1,2,3,0,FALSE,United Kingdom,FALSE,FALSE,0,FALSE,0,FALSE,2,1997,place
7866166,1,FALSE,780736,FALSE,B-6136,/Date(1530674556028)/,319,38100,37708,0,FALSE,FALSE,A388,Airbus A380 841,Airbus,31,China Southern Airlines,CSN,5635,0,3,1,4,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2011,place
10883272,1,TRUE,A610C8,FALSE,N490HA,/Date(1530674556028)/,290,25,25,0,FALSE,FALSE,B712,2000 BOEING 717-200,Boeing,55151,"HAWAIIAN AIRLINES INC     - HONOLULU, HI",HAL,2110,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,TRUE,0,FALSE,1,2000,place
10616825,1,TRUE,A1FFF9,FALSE,N228NV,/Date(1530674552169)/,346,23500,23772,0,FALSE,FALSE,A320, AIRBUS INDUSTRIE A320-214,Airbus,716,"SUNRISE ASSET MANAGEMENT LLC     - LAS VEGAS, NV",AAY,1112,1,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,1997,place
7864996,1,FALSE,7802A4,FALSE,B-2420,/Date(1530674552153)/,102,8225,7774,0,FALSE,FALSE,A321,Airbus A321 211,Airbus,2895,China Eastern Airlines,CES,356,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2006,place
7397456,1,FALSE,7.00E+51,FALSE,XU-998,/Date(1530674549044)/,183,31100,30708,0,FALSE,FALSE,A320,Airbus A320 214SL,Airbus,7224,JC International Airlines,JCC,1634,0,2,1,2,3,0,FALSE,Cambodia,FALSE,FALSE,0,,0,FALSE,2,2016,place
7867373,1,FALSE,780BED,FALSE,B-1937,/Date(1530674549044)/,256,3625,3114,0,FALSE,FALSE,B738,Boeing 737NG 87L/W,Boeing,37619,Shenzhen Airlines,CSZ,304,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2014,place
8389513,1,TRUE,800389,FALSE,VT-JEK,/Date(1530674546247)/,381,33975,34025,0,FALSE,FALSE,B773,Boeing 777 35RER,Boeing,35165,Jet Airways,JAI,3270,0,3,1,2,3,0,FALSE,India,FALSE,FALSE,0,FALSE,0,FALSE,2,2008,place
11113389,1,FALSE,A993AD,FALSE,N716PS,/Date(1530674544888)/,404,19000,19231,0,FALSE,FALSE,CRJ7,2004 BOMBARDIER INC CL-600-2C10,Bombardier,10171,"AEROCENTURY CORP     - BURLINGAME, CA",JIA,3145,1,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2004,place
11043687,1,TRUE,A88367,FALSE,N648ER,/Date(1530674543544)/,420,9150,9150,0,FALSE,FALSE,C172, CESSNA 172S,Cessna,172S11614,EMBRY-RIDDLE AERONAUTICAL UNIVERSITY,,357,0,1,1,1,1,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,1,2015,place
11150097,1,FALSE,AA2311,FALSE,N752SK,/Date(1530674543544)/,434,20100,20071,0,FALSE,FALSE,CRJ7,BOMBARDIER INC CL-600-2C10,Bombardier,10209,SkyWest Airlines,SKW,7345,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2005,place
8154601,1,FALSE,7C6DE9,FALSE,VH-VZV,/Date(1530674543528)/,430,24375,24485,0,FALSE,FALSE,B738,Boeing 737NG 838/W,Boeing,34189,Qantas,QFA,1204,0,2,1,2,3,0,FALSE,Australia,FALSE,FALSE,0,FALSE,0,FALSE,2,2011,place
7868685,1,FALSE,78110D,FALSE,B-7302,/Date(1530674542028)/,48,8975,8524,0,FALSE,FALSE,B789,Boeing 787 9,Boeing,62719,Hainan Airlines,CHH,6343,0,3,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2017,place
8917540,1,TRUE,881224,FALSE,HS-DQD,/Date(1530674542028)/,394,17925,17925,0,FALSE,FALSE,DH8D,Bombardier DHC-8 402 NG,Bombardier,4480,Nok Air,NOK,4202,0,2,1,2,2,0,FALSE,Thailand,FALSE,FALSE,0,FALSE,0,TRUE,1,2014,place
8841122,1,TRUE,86E7A2,FALSE,JA872J,/Date(1530674540481)/,372,24000,23988,0,FALSE,FALSE,B789,Boeing 787 9,Boeing,35428,Japan Airlines,JAL,6143,0,3,1,2,3,0,FALSE,Japan,FALSE,FALSE,0,FALSE,0,TRUE,5,2018,place
8814659,1,FALSE,868043,FALSE,JA737Z,/Date(1530674540481)/,367,25225,24862,0,FALSE,FALSE,B738,Boeing 737NG 82Y/W,Boeing,40712,Skymark Airlines,SKY,2234,0,2,1,2,3,0,FALSE,Japan,FALSE,FALSE,0,FALSE,0,FALSE,2,2010,place
3827106,1,FALSE,3A65A2,FALSE,F-OZNC,/Date(1530674539122)/,314,16600,16769,0,FALSE,FALSE,A320,Airbus A320 232,Airbus,3547,Air Caledonie International,ACI,1345,0,2,1,2,3,0,FALSE,France,FALSE,FALSE,0,FALSE,0,FALSE,2,2008,place
11355213,1,FALSE,AD444D,FALSE,N954JB,/Date(1530674539122)/,287,36000,36012,0,FALSE,FALSE,A321,2015 AIRBUS A321-231,Airbus,6725,"JET BLUE AIRWAYS CORP     - LONG ISLAND CITY, NY",JBU,4134,1,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,2015,place
7785904,1,FALSE,76CDB0,FALSE,9V-SMP,/Date(1530674537700)/,74,28728,28542,0,FALSE,FALSE,A359,Airbus A350 941,Airbus,122,Singapore Airlines,SIA,,0,3,1,2,3,0,FALSE,Singapore,FALSE,FALSE,0,,0,FALSE,2,2017,place
10588584,1,TRUE,A191A8,FALSE,N20WK,/Date(1530674537700)/,386,33000,33050,0,FALSE,FALSE,FA20,1974 DASSAULT/SUD FAN JET FALCON,Dassault,310,"ROYAL AIR FREIGHT INC     - WATERFORD, MI",RAX,7340,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1974,place
11265141,1,TRUE,ABE475,FALSE,N8655D,/Date(1530674534747)/,438,27050,27310,0,FALSE,FALSE,B738,2014 BOEING 737-8H4,Boeing,42529,Southwest Airlines,SWA,6224,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2014,place
10775706,1,FALSE,A46C9A,FALSE,N38403,/Date(1530674534747)/,242,20450,20450,0,FALSE,FALSE,B739,2001 BOEING 737-924,Boeing,30120,United Airlines,UAL,4543,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2001,place
10668475,1,TRUE,A2C9BB,FALSE,N279UP,/Date(1530674534747)/,261,6975,7317,0,FALSE,FALSE,MD11,1994 MCDONNELL DOUGLAS MD-11F,McDonnell Douglas,48573,United Parcel Service,UPS,535,1,3,1,3,3,0,FALSE,United States,FALSE,FALSE,0,TRUE,0,FALSE,5,1994,place
4588025,1,TRUE,4601F9,FALSE,OH-ATL,/Date(1530674533169)/,400,13025,12839,0,FALSE,FALSE,AT75,Avions de Transport Regional ATR 72 500,Avions de Transport Regional,851,Nordic Regional Airlines,WBA,255,0,2,1,2,2,0,FALSE,Finland,FALSE,FALSE,0,FALSE,0,TRUE,2,2009,place
15205416,1,FALSE,E80428,FALSE,CC-BAR,/Date(1530674531794)/,269,33975,33875,0,FALSE,FALSE,A320,Airbus A320 214,Airbus,4892,LATAM Colombia,ARE,2201,0,2,1,2,3,0,FALSE,Chile,FALSE,FALSE,0,FALSE,0,FALSE,2,2011,place
10689668,1,TRUE,A31C84,FALSE,N3VJ,/Date(1530674531794)/,423,10700,11031,0,FALSE,FALSE,LJ31,1991 LEARJET INC 31A,Bombardier,35,"VENTURE JETS ASSETS LLC     - LITITZ, PA",,4241,1,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,1991,place
7868185,1,FALSE,780F19,FALSE,B-7372,/Date(1530674531794)/,205,24975,24464,0,FALSE,FALSE,B738,Boeing 737NG 89P/W,Boeing,61315,China United Airlines,CUA,343,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2015,place
10643376,1,TRUE,A267B0,FALSE,N254PS,/Date(1530674530481)/,375,16700,16981,0,FALSE,FALSE,CRJ2,2004 BOMBARDIER INC CL-600-2B19,Bombardier,7935,"US AIRWAYS INC     - FORT WORTH, TX",JIA,3163,1,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2004,place
10764829,1,TRUE,A4421D,FALSE,N3736C,/Date(1530674530481)/,371,22000,22000,0,FALSE,TRUE,B738,2000 BOEING 737-832,Boeing,30540,"DELTA AIR LINES INC     - ATLANTA, GA",DAL,4224,1,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,3,FALSE,2,2000,place
11074985,1,TRUE,A8FDA9,FALSE,N679FE,/Date(1530674530481)/,446,21000,21231,0,FALSE,FALSE,A306,1998 AIRBUS INDUSTRIE A300F4-605R,Airbus,793,FedEx,FDX,6267,0,3,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1998,place
11004208,1,TRUE,A7E930,FALSE,N609FE,/Date(1530674530481)/,236,38050,38139,0,FALSE,FALSE,MD11,1993 MCDONNELL DOUGLAS MD-11F,McDonnell Douglas,48549,FedEx,FDX,6074,0,3,1,3,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1993,place
11386513,1,TRUE,ADBE91,FALSE,N985JT,/Date(1530674527950)/,427,19475,19487,0,FALSE,FALSE,A321,Airbus A321 231SL,Airbus,7798,JetBlue Airways,JBU,1512,1,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,2017,place
4838248,1,FALSE,49D368,FALSE,OK-TSH,/Date(1530674527950)/,248,34000,33873,0,FALSE,FALSE,B738,Boeing 737NG 804/W,Boeing,28231,SmartWings,TVS,7326,0,2,1,2,3,0,FALSE,Czech Republic,FALSE,FALSE,0,FALSE,0,FALSE,2,2000,place
10763470,1,TRUE,A43CCE,FALSE,N372SE,/Date(1530674527935)/,346,1475,1325,0,FALSE,FALSE,DA40,2004 DIAMOND AIRCRAFT IND INC DA 40,Diamond Aircraft,40.372,"K2 AVIATION LLC     - MONUMENT, CO",,1200,0,1,1,1,1,0,FALSE,United States,FALSE,FALSE,0,TRUE,0,FALSE,2,2004,place
5022202,1,TRUE,4CA1FA,FALSE,EI-DDH,/Date(1530674527935)/,184,36000,36080,0,FALSE,FALSE,B772,Boeing 777 243ER,Boeing,32784,Alitalia,AZA,1000,0,3,1,2,3,0,FALSE,Ireland,FALSE,FALSE,0,FALSE,0,FALSE,2,2004,place
10745898,1,TRUE,A3F82A,FALSE,N355JB,/Date(1530674527935)/,269,37000,37239,0,FALSE,FALSE,E190,2013 EMBRAER ERJ 190-100 IGW,Embraer,19000617,JetBlue Airways,JBU,2305,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,2013,place
11168892,1,FALSE,AA6C7C,FALSE,N7708E,/Date(1530674526622)/,243,400,400,0,FALSE,FALSE,B737,2004 BOEING 737-76N,Boeing,32652,Southwest Airlines,SWA,2554,0,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,TRUE,0,FALSE,1,2004,place
7668299,1,TRUE,75024B,FALSE,9M-BSR,/Date(1530674524497)/,170,900,900,0,FALSE,FALSE,EC20,Eurocopter EC120B Colibri,Eurocopter,1311,Private,,,0,1,4,1,2,0,FALSE,Malaysia,FALSE,FALSE,0,FALSE,0,FALSE,1,,place
11348722,1,TRUE,AD2AF2,FALSE,N948AT,/Date(1530674524497)/,364,19300,19519,0,FALSE,FALSE,B712,1999 BOEING 717-200,Boeing,55011,Delta Air Lines,DAL,7207,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,2,1999,place
9015339,1,FALSE,89902B,FALSE,B-50016,/Date(1530674522857)/,255,24225,23951,0,FALSE,FALSE,A320,Airbus A320 232SL,Airbus,7203,Tigerair Taiwan,TTW,6255,0,2,1,2,3,0,FALSE,Taiwan,FALSE,FALSE,0,FALSE,0,FALSE,2,2016,place
8945844,1,TRUE,8880B4,FALSE,VN-A605,/Date(1530674522857)/,139,4025,3957,0,FALSE,FALSE,A321,Airbus A321 231,Airbus,5699,Vietnam Airlines,HVN,1764,0,2,1,2,3,0,FALSE,Viet Nam,FALSE,FALSE,0,FALSE,0,FALSE,2,2013,place
7868708,1,FALSE,781124,FALSE,B-1406,/Date(1530674522857)/,179,30100,29796,0,FALSE,FALSE,B738,Boeing 737NG 800/W,Boeing,63246,China Southern Airlines,CSN,631,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2017,place
7570567,1,FALSE,738487,FALSE,4X-EME,/Date(1530674520513)/,409,17775,17678,0,FALSE,FALSE,E190,Embraer EMB-190 AR,Embraer,19000187,Arkia Israel Airlines,AIZ,5007,0,2,1,2,3,0,FALSE,Israel,FALSE,FALSE,0,FALSE,0,FALSE,2,2008,place
4342703,1,FALSE,4243AF,FALSE,,/Date(1530674520513)/,447,38000,37932,0,FALSE,FALSE,,,,,,,,0,0,0,,0,0,FALSE,United Kingdom,FALSE,FALSE,0,FALSE,0,FALSE,2,,place
10645893,1,TRUE,A27185,FALSE,N257AF,/Date(1530674519153)/,443,11700,12019,0,FALSE,FALSE,BE40,Hawker Beechcraft Corp Hawker 400XP,Hawker Beechcraft Corp,RK-517,Planesense,CNS,5363,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,,place
11317554,1,TRUE,ACB132,FALSE,N917FJ,/Date(1530674517763)/,170,4750,4596,0,FALSE,FALSE,CRJ9,2004 BOMBARDIER INC CL-600-2D24,Bombardier,15017,"MESA AIRLINES INC     - PHOENIX, AZ",ASH,777,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,2004,place
4736341,1,FALSE,484555,FALSE,PH-BXW,/Date(1530674517763)/,433,28725,28687,0,FALSE,FALSE,B738,Boeing 737NG 8K2/W,Boeing,30360,KLM Royal Dutch Airlines,KLM,2024,0,2,1,2,3,0,FALSE,Netherlands,FALSE,FALSE,0,FALSE,0,FALSE,2,2007,place
5276572,1,TRUE,50839C,FALSE,UR-PSY,/Date(1530674514997)/,271,10950,11000,0,FALSE,FALSE,B738,Boeing 737NG 8EH/W,Boeing,34281,Ukraine International Airlines,AUI,7642,0,2,1,2,3,0,FALSE,Ukraine,FALSE,FALSE,0,FALSE,0,FALSE,2,2006,place
10821342,1,TRUE,A51EDE,FALSE,N429UP,/Date(1530674513700)/,321,29000,29012,0,FALSE,FALSE,B752,1992 BOEING 757-24APF,Boeing,25460,United Parcel Service,UPS,1756,1,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,1992,place
11185032,1,FALSE,AAAB88,FALSE,N787LG,/Date(1530674511013)/,278,36025,35987,0,FALSE,FALSE,CL60,2005 BOMBARDIER INC CL-600-2B16,Bombardier,5626,"WELLS FARGO BANK NORTHWEST NA TRUSTEE     - SALT LAKE CITY, UT",,2455,0,2,1,2,3,1,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,4,2005,place
7668353,1,TRUE,750281,FALSE,9M-MLN,/Date(1530674511013)/,207,6750,6712,0,FALSE,FALSE,B738,Boeing 737NG 8H6/W,Boeing,39324,Malaysia Airlines,MAS,2066,0,2,1,2,3,0,FALSE,Malaysia,FALSE,FALSE,0,FALSE,0,FALSE,2,2012,place
10606707,1,TRUE,A1D873,FALSE,N218NN,/Date(1530674509716)/,458,22900,22912,0,FALSE,FALSE,E170,Embraer EMB-175 200LR,Embraer,17000519,American Eagle,CPZ,,1,2,1,2,3,0,FALSE,United States,FALSE,FALSE,0,FALSE,0,FALSE,5,2015,place
4660990,1,TRUE,471EFE,FALSE,HA-LTE,/Date(1530674506716)/,313,24975,24987,0,FALSE,FALSE,A321,Airbus A321 231SL,Airbus,8325,Wizz Air,WZZ,2025,1,2,1,2,3,0,FALSE,Hungary,FALSE,FALSE,0,FALSE,0,FALSE,5,2018,place
4458736,1,FALSE,4408F0,FALSE,OE-IAB,/Date(1530674505310)/,457,27750,27860,0,FALSE,FALSE,B734,Boeing 737 4Z9SF,Boeing,25147,ASL Airlines Belgium,TAY,7107,0,2,1,2,3,0,FALSE,Austria,FALSE,FALSE,0,FALSE,0,FALSE,2,1991,place
7867166,1,FALSE,780B1E,FALSE,B-5772,/Date(1530674505310)/,58,8100,7796,0,FALSE,FALSE,B738,Boeing 737NG 87L/W,Boeing,39135,Shenzhen Airlines,CSZ,6360,0,2,1,2,3,0,FALSE,China,FALSE,FALSE,0,,0,FALSE,2,2013,place
8143765,1,FALSE,7C4395,FALSE,VH-NMV,/Date(1530674505279)/,438,3400,3775,0,FALSE,FALSE,C208,Cessna 208,Cessna,208-00087,Skydive the Beach Group,,550,0,1,1,1,2,0,FALSE,Australia,FALSE,FALSE,0,FALSE,0,FALSE,5,1986,place
